"id","neighbourhood","minimum_nights","price"
18393354,"Midtown",1,99
18397006,"Flushing",1,180
18397124,"Washington Heights",1,70
18399865,"East Village",1,190
18404373,"Sunset Park",1,450
18411056,"Harlem",1,295
18411925,"Upper West Side",1,70
18414310,"Stapleton",1,65
18415952,"Chinatown",1,60
18425988,"Gramercy",1,96
18429435,"Long Island City",1,199
18431566,"East Harlem",1,35
18433038,"Ditmars Steinway",1,59
18433781,"Bedford-Stuyvesant",1,75
18442048,"Allerton",1,33
18447712,"Bushwick",1,75
18448516,"Mount Hope",1,50
18460756,"Bushwick",1,50
18461296,"Hell's Kitchen",1,119
18471232,"Crown Heights",1,100
18471276,"Bedford-Stuyvesant",1,47
18481196,"Chelsea",1,200
18485393,"East Harlem",1,185
18486698,"Bushwick",1,50
18490141,"Jamaica",1,10
18493375,"Williamsburg",1,60
18496255,"Flushing",1,400
18496331,"Williamsburg",1,124
18500556,"Sheepshead Bay",1,199
18503779,"Williamsburg",1,79
18505453,"Upper West Side",1,99
18522547,"Bushwick",1,149
18523182,"Bedford-Stuyvesant",1,58
18523918,"Williamsburg",1,235
18535402,"Bayside",1,38
18550111,"Williamsburg",1,65
18551084,"Williamsburg",1,70
18560104,"Crown Heights",1,75
18561365,"Clinton Hill",1,120
18565752,"Bedford-Stuyvesant",1,109
18566802,"Hell's Kitchen",1,105
18568171,"Bedford-Stuyvesant",1,70
18577989,"Bedford-Stuyvesant",1,45
18582792,"Bedford-Stuyvesant",1,109
18583467,"Washington Heights",1,80
18584089,"Harlem",1,100
18585784,"Bushwick",1,45
18595831,"Rockaway Beach",1,545
18596546,"Inwood",1,100
18597408,"Bushwick",1,45
18599296,"Upper East Side",1,168
18601353,"Kensington",1,48
18605919,"Williamsburg",1,80
18606237,"Stapleton",1,43
18610544,"Kips Bay",1,76
18611605,"Gowanus",1,145
18615497,"Crown Heights",1,140
18615898,"Theater District",1,120
18616208,"Upper West Side",1,2900
18616234,"East Harlem",1,70
18617060,"Bushwick",1,30
18619857,"Jamaica",1,30
18628912,"Upper East Side",1,170
18629326,"Kensington",1,110
18629621,"Bushwick",1,100
18635942,"Upper East Side",1,120
18636030,"Morningside Heights",1,50
18648591,"Crown Heights",1,40
18649351,"Williamsburg",1,400
18649822,"Gramercy",1,287
18650087,"Harlem",1,200
18650569,"Williamsburg",1,58
18655992,"Gowanus",1,85
18656413,"Financial District",1,85
18657209,"East Village",1,60
18662841,"Bedford-Stuyvesant",1,125
18666975,"Jamaica",1,80
18667956,"Bushwick",1,70
18669496,"Stapleton",1,50
18669801,"Long Island City",1,69
18671835,"East Elmhurst",1,44
18673613,"Hell's Kitchen",1,180
18683699,"Prospect-Lefferts Gardens",1,80
18685854,"Baychester",1,60
18686390,"East Village",1,128
18686508,"East Flatbush",1,60
18686817,"Bensonhurst",1,89
18690921,"Little Italy",1,110
18702075,"Williamsbridge",1,60
18706845,"Canarsie",1,42
18718195,"Roosevelt Island",1,110
18721209,"Wakefield",1,60
18723095,"Financial District",1,115
18734427,"Norwood",1,65
18735563,"Sheepshead Bay",1,30
18735631,"Bushwick",1,184
18738138,"East Harlem",1,125
18745141,"Crown Heights",1,39
18745314,"Harlem",1,130
18745487,"Upper West Side",1,500
18748170,"Crown Heights",1,90
18752307,"Harlem",1,195
18753411,"Upper West Side",1,75
18755777,"Port Richmond",1,40
18758525,"Hell's Kitchen",1,254
18762619,"East Village",1,58
18764827,"Inwood",1,45
18767961,"Vinegar Hill",1,80
18769363,"Greenpoint",1,98
18771633,"Springfield Gardens",1,100
18776660,"Williamsburg",1,55
18792188,"Greenwich Village",1,95
18793151,"Lower East Side",1,125
18795229,"Rego Park",1,70
18803219,"Upper West Side",1,50
18812330,"Williamsburg",1,64
18813227,"Flatbush",1,31
18817404,"Greenpoint",1,125
18822775,"Flatbush",1,90
18823516,"Chinatown",1,130
18823930,"Hell's Kitchen",1,275
18823940,"Bushwick",1,43
18826104,"Bushwick",1,73
18826370,"East Flatbush",1,89
18828846,"Emerson Hill",1,49
18837416,"West Village",1,350
18838909,"Canarsie",1,46
18840866,"Upper East Side",1,190
18844533,"Upper West Side",1,80
18849787,"Williamsburg",1,55
18852919,"Allerton",1,70
18853435,"Long Island City",1,54
18855980,"East Elmhurst",1,50
18856302,"Crown Heights",1,109
18857134,"Hell's Kitchen",1,100
18857790,"Gravesend",1,40
18857875,"Upper West Side",1,100
18872076,"Harlem",1,50
18872495,"Long Island City",1,60
18876580,"Astoria",1,60
18878093,"Williamsburg",1,65
18878633,"East Village",1,80
18879379,"Hell's Kitchen",1,155
18888585,"East Flatbush",1,50
18892465,"Chelsea",1,150
18894145,"Williamsburg",1,80
18895509,"Battery Park City",1,200
18898808,"Bushwick",1,25
18902729,"Flushing",1,98
18906081,"Park Slope",1,149
18910492,"Astoria",1,55
18914730,"Throgs Neck",1,95
18915658,"Williamsburg",1,70
18916917,"Midtown",1,55
18924273,"Canarsie",1,50
18924446,"Elmhurst",1,75
18929965,"Upper East Side",1,88
18932586,"Long Island City",1,104
18934106,"Richmond Hill",1,59
18935148,"Forest Hills",1,175
18946416,"Crown Heights",1,200
18949153,"Prospect-Lefferts Gardens",1,105
18957522,"Midtown",1,122
18958323,"Emerson Hill",1,85
18958724,"Bushwick",1,50
18960496,"Midtown",1,158
18961150,"Long Island City",1,195
18970683,"Bushwick",1,50
18975097,"Ditmars Steinway",1,50
18976585,"Jackson Heights",1,46
18979087,"Roosevelt Island",1,51
18988028,"University Heights",1,60
18989137,"Boerum Hill",1,125
18992110,"Lower East Side",1,170
18994965,"Astoria",1,60
18996283,"Midtown",1,100
18999839,"Fresh Meadows",1,55
19010699,"Long Island City",1,99
19010965,"Bushwick",1,70
19011610,"Washington Heights",1,35
19012181,"Prospect-Lefferts Gardens",1,250
19015029,"Chelsea",1,85
19017429,"Harlem",1,80
19021031,"Roosevelt Island",1,51
19027786,"East Harlem",1,125
19028078,"East New York",1,52
19038815,"Bedford-Stuyvesant",1,85
19044895,"Flushing",1,55
19051760,"Washington Heights",1,75
19053614,"Williamsburg",1,400
19054163,"Bedford-Stuyvesant",1,80
19054683,"Wakefield",1,28
19056511,"Harlem",1,80
19057018,"Flushing",1,1000
19057791,"Hell's Kitchen",1,49
19063118,"Richmond Hill",1,50
19067757,"Astoria",1,39
19069305,"Prospect Heights",1,50
19071002,"Bushwick",1,29
19074024,"Midtown",1,320
19083490,"Hell's Kitchen",1,207
19085402,"Williamsburg",1,180
19102027,"Williamsburg",1,75
19102698,"Astoria",1,49
19103027,"Astoria",1,74
19103622,"Williamsburg",1,65
19111734,"East Harlem",1,50
19113032,"Bushwick",1,79
19114715,"Astoria",1,50
19117051,"Greenpoint",1,185
19118803,"Financial District",1,275
19120316,"Bedford-Stuyvesant",1,42
19121995,"Flatlands",1,89
19122672,"Elmhurst",1,70
19122738,"Chelsea",1,275
19134330,"Upper West Side",1,200
19139564,"Park Slope",1,120
19141351,"Far Rockaway",1,40
19141391,"Lower East Side",1,106
19141833,"Fort Greene",1,147
19143826,"Greenpoint",1,37
19155616,"Jackson Heights",1,59
19157123,"Midtown",1,1000
19161964,"Morningside Heights",1,60
19162211,"Bushwick",1,50
19162441,"Greenpoint",1,200
19164049,"East Harlem",1,128
19167933,"Woodside",1,120
19170051,"Harlem",1,90
19171294,"Cambria Heights",1,60
19174466,"Upper West Side",1,150
19174707,"East Flatbush",1,200
19175819,"Greenpoint",1,60
19176222,"East Village",1,120
19177262,"Inwood",1,90
19177573,"Bushwick",1,51
19179558,"Chinatown",1,90
19179608,"Bedford-Stuyvesant",1,50
19179615,"Bedford-Stuyvesant",1,79
19181398,"Mott Haven",1,70
19181504,"Upper East Side",1,120
19182026,"Prospect Heights",1,125
19197632,"Elmhurst",1,85
19197983,"Astoria",1,69
19209477,"Maspeth",1,70
19211023,"Nolita",1,115
19212378,"Bedford-Stuyvesant",1,110
19212489,"Bedford-Stuyvesant",1,87
19221008,"Upper East Side",1,75
19227138,"Bedford-Stuyvesant",1,55
19227222,"Harlem",1,77
19227365,"Bedford-Stuyvesant",1,55
19227424,"Bedford-Stuyvesant",1,50
19227538,"Washington Heights",1,50
19228313,"Harlem",1,46
19242821,"Astoria",1,199
19243465,"East Village",1,120
19244237,"Bushwick",1,60
19244710,"Bedford-Stuyvesant",1,130
19246114,"Greenpoint",1,350
19247214,"East Village",1,180
19267834,"Midwood",1,32
19268922,"Astoria",1,85
19274584,"Williamsburg",1,60
19279519,"Upper East Side",1,500
19284144,"Windsor Terrace",1,77
19289198,"Chinatown",1,90
19291110,"Crown Heights",1,55
19297819,"Jamaica",1,57
19304453,"Hell's Kitchen",1,100
19308804,"East Flatbush",1,225
19313483,"Upper East Side",1,115
19314589,"East Village",1,165
19317196,"Financial District",1,210
19317831,"East Harlem",1,113
19322515,"Crown Heights",1,550
19325562,"East Village",1,100
19326520,"Williamsburg",1,85
19328148,"Williamsburg",1,90
19330704,"Morningside Heights",1,80
19339594,"Crown Heights",1,80
19343700,"Upper East Side",1,198
19345240,"Upper East Side",1,75
19347079,"Woodside",1,50
19359301,"Kensington",1,100
19361884,"Briarwood",1,70
19362649,"Briarwood",1,70
19363356,"Harlem",1,55
19363396,"SoHo",1,94
19363671,"Prospect-Lefferts Gardens",1,105
19363728,"East Village",1,50
19364266,"Flushing",1,44
19376182,"Clinton Hill",1,70
19385872,"Crown Heights",1,157
19386162,"Roosevelt Island",1,72
19388464,"Prospect-Lefferts Gardens",1,55
19389677,"Washington Heights",1,50
19389911,"Upper West Side",1,95
19407360,"Greenpoint",1,49
19407599,"Upper West Side",1,35
19409883,"East Harlem",1,140
19415314,"Hell's Kitchen",1,10
19425570,"Kew Gardens Hills",1,150
19429202,"Woodside",1,59
19429274,"Crown Heights",1,39
19430239,"Williamsbridge",1,50
19431326,"Astoria",1,166
19431893,"East Elmhurst",1,40
19436446,"Harlem",1,120
19438695,"SoHo",1,103
19438978,"SoHo",1,125
19439682,"Richmond Hill",1,79
19439956,"East Elmhurst",1,250
19440004,"Upper East Side",1,100
19440924,"Upper West Side",1,105
19455149,"Chelsea",1,49
19456810,"Briarwood",1,93
19459142,"Kips Bay",1,100
19471352,"Bedford-Stuyvesant",1,62
19474652,"Harlem",1,85
19476630,"East New York",1,25
19485371,"Harlem",1,65
19489293,"Harlem",1,119
19490059,"Bedford-Stuyvesant",1,389
19499668,"Washington Heights",1,50
19501242,"Upper West Side",1,54
19502013,"Hell's Kitchen",1,99
19502079,"Hell's Kitchen",1,99
19504570,"Bedford-Stuyvesant",1,65
19505956,"East Harlem",1,165
19509586,"Bay Ridge",1,150
19520573,"Forest Hills",1,900
19525455,"Bedford-Stuyvesant",1,275
19526601,"Sheepshead Bay",1,50
19530271,"Ditmars Steinway",1,119
19530518,"Concourse Village",1,62
19530652,"Bushwick",1,65
19530778,"Flushing",1,60
19532027,"Crown Heights",1,54
19532907,"Crown Heights",1,63
19542512,"Lower East Side",1,70
19544478,"Crown Heights",1,100
19546150,"Ozone Park",1,100
19547068,"Long Island City",1,93
19547384,"Flatbush",1,85
19548992,"East Harlem",1,60
19551198,"Nolita",1,250
19554164,"East Village",1,80
19554598,"Little Italy",1,220
19555750,"Chinatown",1,60
19556174,"Hell's Kitchen",1,300
19558926,"Jackson Heights",1,100
19566229,"Flushing",1,54
19567629,"East Village",1,70
19571955,"Clinton Hill",1,49
19575376,"East New York",1,58
19582754,"Upper East Side",1,79
19583985,"Bushwick",1,50
19591709,"East Elmhurst",1,155
19592057,"Lower East Side",1,157
19602663,"East Harlem",1,160
19603624,"West Village",1,250
19603759,"East Harlem",1,165
19604123,"Crown Heights",1,64
19604361,"Jamaica",1,60
19608383,"Crown Heights",1,53
19618443,"Sunnyside",1,99
19620202,"Crown Heights",1,59
19621012,"Fort Greene",1,275
19622700,"Upper West Side",1,175
19622976,"Sunset Park",1,90
19625234,"Flushing",1,188
19626464,"Hell's Kitchen",1,110
19635738,"Chelsea",1,250
19637278,"Upper West Side",1,116
19639687,"Park Slope",1,181
19642392,"Kips Bay",1,55
19643642,"Long Island City",1,75
19644363,"Gowanus",1,225
2595,"Midtown",1,225
19651861,"Civic Center",1,102
19653866,"Crown Heights",1,53
19660327,"East Harlem",1,125
19660760,"Arverne",1,60
19661733,"Morris Park",1,39
19662812,"Fresh Meadows",1,60
19663834,"East Harlem",1,75
19670458,"Crown Heights",1,51
19670481,"Crown Heights",1,54
19670499,"Crown Heights",1,52
19670522,"Crown Heights",1,62
19670534,"Crown Heights",1,63
19671061,"Williamsburg",1,120
19671104,"Briarwood",1,45
19672894,"Bushwick",1,52
19674542,"Crown Heights",1,50
19675743,"Hell's Kitchen",1,105
19677579,"Bedford-Stuyvesant",1,60
19677749,"Midtown",1,80
19690331,"Bedford-Stuyvesant",1,40
19691525,"Stapleton",1,34
19694951,"Bedford-Stuyvesant",1,50
19696119,"Bushwick",1,115
19696674,"Prospect Heights",1,60
19697371,"Prospect-Lefferts Gardens",1,70
19699241,"Rosedale",1,70
19700871,"Bedford-Stuyvesant",1,170
19701644,"Bedford-Stuyvesant",1,50
19701809,"Williamsburg",1,65
19712270,"East Harlem",1,60
19712405,"East Flatbush",1,50
19716375,"Rockaway Beach",1,110
19718993,"Crown Heights",1,200
19729892,"Williamsburg",1,70
19730428,"Bushwick",1,45
19734492,"East Flatbush",1,85
19735722,"Washington Heights",1,1000
19736798,"Inwood",1,60
19737908,"Bushwick",1,55
19738203,"Crown Heights",1,100
19738695,"Upper East Side",1,200
19743260,"Harlem",1,56
19743272,"Morris Heights",1,50
19745541,"Williamsburg",1,105
19749398,"Civic Center",1,300
19763459,"Bushwick",1,50
19768219,"Long Island City",1,33
19768829,"Upper East Side",1,150
19769328,"Richmond Hill",1,60
19779749,"Harlem",1,50
19785259,"Lower East Side",1,94
19785737,"Jamaica",1,135
19786465,"Clason Point",1,80
19786915,"Rosedale",1,60
19791460,"East Village",1,350
19801310,"Roosevelt Island",1,60
19802994,"Flushing",1,89
19805513,"Bushwick",1,44
19806972,"East Harlem",1,85
19811020,"Upper East Side",1,187
19811581,"East Harlem",1,43
19812097,"Arverne",1,50
19814107,"Corona",1,37
19814560,"Astoria",1,48
19820148,"East Harlem",1,120
19821206,"Chelsea",1,128
19823771,"Washington Heights",1,50
19823964,"Belmont",1,110
19827594,"Williamsburg",1,84
19830008,"East Village",1,125
19830726,"Harlem",1,69
19831736,"Clinton Hill",1,40
19841837,"Hell's Kitchen",1,129
19842557,"Hell's Kitchen",1,129
19843040,"Hell's Kitchen",1,129
19844263,"Midtown",1,99
19850113,"Kensington",1,45
19853343,"Ridgewood",1,45
19856899,"Upper West Side",1,50
19859156,"Williamsburg",1,55
19860903,"Bedford-Stuyvesant",1,124
19863486,"Bushwick",1,57
19866106,"Williamsburg",1,600
19867930,"City Island",1,80
19872862,"Forest Hills",1,45
19876515,"Midtown",1,500
19877223,"Fort Greene",1,108
19886609,"Parkchester",1,45
19887405,"Boerum Hill",1,150
19891174,"Windsor Terrace",1,49
19891896,"Upper West Side",1,85
19892264,"Bedford-Stuyvesant",1,60
19896613,"Upper East Side",1,55
19903510,"Fort Greene",1,100
19906528,"Bedford-Stuyvesant",1,27
19908261,"Chinatown",1,320
19909586,"West Village",1,115
19910689,"Harlem",1,100
19912535,"East Village",1,192
19914209,"Jamaica",1,65
19914250,"Hell's Kitchen",1,89
19915204,"Ditmars Steinway",1,59
19915657,"Ditmars Steinway",1,55
19915939,"Ditmars Steinway",1,60
19922292,"Bedford-Stuyvesant",1,120
19923041,"Gowanus",1,79
19923426,"Crown Heights",1,65
19928987,"Upper East Side",1,246
19931860,"Midtown",1,350
19936586,"Bedford-Stuyvesant",1,100
19940173,"Upper East Side",1,219
19943440,"West Village",1,599
19943797,"Crown Heights",1,88
19944735,"Ditmars Steinway",1,105
19949135,"Harlem",1,125
19949310,"Bedford-Stuyvesant",1,200
19951681,"Astoria",1,65
19952747,"Ditmars Steinway",1,45
19954751,"Hell's Kitchen",1,111
19960507,"Red Hook",1,145
19964109,"East New York",1,40
19964262,"East New York",1,40
19964343,"East Flatbush",1,56
19967657,"Lower East Side",1,50
19970186,"Gramercy",1,125
19970764,"Lower East Side",1,449
19974905,"Parkchester",1,26
19981092,"Washington Heights",1,80
19981294,"Kips Bay",1,120
19981584,"Crown Heights",1,57
19981671,"Long Island City",1,84
19981889,"Harlem",1,100
19985425,"Crown Heights",1,114
19997141,"East Flatbush",1,50
19997686,"Greenpoint",1,65
19998620,"Flushing",1,39
20000820,"Bushwick",1,66
20004647,"Washington Heights",1,33
20006934,"Hell's Kitchen",1,279
20011434,"Williamsburg",1,100
20011863,"Flatlands",1,47
20013255,"Upper West Side",1,99
20014072,"Morris Park",1,29
20014879,"Inwood",1,70
20015668,"Harlem",1,80
20015736,"Harlem",1,250
20016493,"NoHo",1,1795
20022549,"Corona",1,37
20033434,"Fort Greene",1,65
20034180,"Canarsie",1,89
20034806,"Williamsburg",1,50
20035842,"Two Bridges",1,35
20044214,"Bedford-Stuyvesant",1,100
20044802,"Canarsie",1,75
20048459,"Bedford-Stuyvesant",1,50
20051114,"Upper West Side",1,175
20054294,"East Village",1,175
20055311,"West Brighton",1,75
20055581,"Midtown",1,500
20055944,"East Village",1,150
20070087,"Bedford-Stuyvesant",1,40
20070187,"Crown Heights",1,200
20070549,"Kensington",1,56
20071095,"East Elmhurst",1,80
20073965,"Upper East Side",1,265
20075580,"Forest Hills",1,45
20082404,"Windsor Terrace",1,65
20085006,"East New York",1,249
20087455,"East Harlem",1,85
20089645,"Richmond Hill",1,40
20092506,"East Harlem",1,70
20092821,"Chinatown",1,88
20103452,"Upper East Side",1,122
20115612,"East Harlem",1,60
20121308,"Upper West Side",1,120
20121957,"Flushing",1,89
20124372,"Mott Haven",1,40
20125262,"Greenpoint",1,150
20125722,"Canarsie",1,89
20139611,"Brighton Beach",1,95
20141920,"Bedford-Stuyvesant",1,389
20145152,"Williamsburg",1,90
20147537,"East Harlem",1,75
20147886,"Kensington",1,35
20149318,"Bronxdale",1,35
20149903,"Queens Village",1,75
20152950,"Williamsburg",1,91
20156079,"Williamsburg",1,150
20156382,"East Flatbush",1,89
20163695,"Rego Park",1,115
20165918,"East Elmhurst",1,40
20166644,"Nolita",1,200
20167609,"Williamsburg",1,68
20169817,"Jamaica Hills",1,50
20170965,"Bedford-Stuyvesant",1,65
20173308,"Woodhaven",1,55
20175117,"Upper East Side",1,125
20175751,"Bushwick",1,40
20177584,"Greenpoint",1,115
20183458,"Harlem",1,130
20186673,"Upper East Side",1,180
20186887,"Columbia St",1,169
20187293,"East New York",1,83
20187779,"Richmond Hill",1,40
20190053,"Columbia St",1,144
20192860,"Sunnyside",1,98
20193790,"Williamsburg",1,90
20194665,"Ditmars Steinway",1,39
20194913,"Fresh Meadows",1,60
20196339,"South Ozone Park",1,50
20203086,"Prospect-Lefferts Gardens",1,90
20205846,"Sunnyside",1,78
20206749,"Greenpoint",1,189
20211737,"Bushwick",1,50
20212531,"Crown Heights",1,60
20213659,"Howard Beach",1,89
20213732,"Crown Heights",1,53
20216170,"Greenpoint",1,83
20216401,"Bushwick",1,60
20216511,"Bushwick",1,30
20224936,"Greenpoint",1,99
20227428,"Little Neck",1,45
20230778,"Flushing",1,120
20231737,"Crown Heights",1,69
20235361,"East Harlem",1,199
20235701,"Harlem",1,80
20245126,"Crown Heights",1,150
20245577,"Upper West Side",1,140
20253164,"Sunnyside",1,85
20256027,"Kips Bay",1,69
20257840,"Upper East Side",1,120
20269650,"Hell's Kitchen",1,300
20269743,"Ditmars Steinway",1,35
20278184,"Bushwick",1,32
20281546,"Morningside Heights",1,114
20282957,"Flushing",1,120
20285167,"Hell's Kitchen",1,115
20285257,"Chinatown",1,150
20286743,"Elmhurst",1,55
20286744,"Crown Heights",1,55
20294316,"Canarsie",1,110
20304291,"East Harlem",1,95
20304654,"Lower East Side",1,115
