"id","neighbourhood","price","availability_365","reviews_per_month","annual_revenue_potential"
31582772,"East Harlem",72,365,"0.45",26280
15482966,"Sunnyside",72,365,"0.49",26280
5319150,"Williamsburg",120,219,"0.4",26280
36144903,"Harlem",132,199,NULL,26268
30764990,"Williamsburg",89,295,"0.39",26255
35153702,"East Harlem",99,265,NULL,26235
3902156,"Fort Greene",165,159,"0.27",26235
26097566,"Fort Greene",230,114,"0.24",26220
23667137,"Hollis",72,364,"0.38",26208
13262386,"Bedford-Stuyvesant",73,359,"0.14",26207
34491918,"Theater District",100,262,NULL,26200
31040444,"East Harlem",100,262,NULL,26200
4870239,"Bedford-Stuyvesant",100,262,"0.17",26200
10002428,"Tribeca",485,54,"0.36",26190
28005241,"Canarsie",119,220,NULL,26180
3953415,"Clason Point",75,349,NULL,26175
4315934,"Bedford-Stuyvesant",75,349,"0.1",26175
1708771,"Washington Heights",80,327,"0.4",26160
33363957,"Upper East Side",105,249,NULL,26145
19416433,"Theater District",132,198,"0.07",26136
7592433,"Greenpoint",139,188,"0.45",26132
10812027,"Upper East Side",150,174,"0.3",26100
12966707,"Upper West Side",145,180,"0.11",26100
26681364,"Hell's Kitchen",75,348,"0.29",26100
32239170,"Shore Acres",300,87,NULL,26100
35067259,"Bedford-Stuyvesant",300,87,NULL,26100
9550884,"Windsor Terrace",90,290,"0.09",26100
29012,"Washington Heights",85,307,"0.33",26095
6561509,"Washington Heights",80,326,"0.36",26080
21057716,"Bedford-Stuyvesant",165,158,"0.46",26070
4532435,"Williamsburg",165,158,"0.27",26070
3912794,"South Slope",75,347,"0.24",26025
20044802,"Canarsie",75,347,"0.48",26025
14155795,"East Village",85,306,"0.28",26010
28609762,"Bedford-Stuyvesant",80,325,"0.15",26000
25129958,"Harlem",130,200,"0.22",26000
17991699,"Upper West Side",317,82,NULL,25994
644869,"Harlem",79,329,"0.11",25991
18869228,"Upper West Side",79,329,"0.05",25991
6424961,"Bedford-Stuyvesant",86,302,"0.33",25972
6654202,"Murray Hill",145,179,"0.38",25955
21435076,"Murray Hill",138,188,"0.09",25944
20001157,"Crown Heights",399,65,"0.39",25935
21013416,"Greenpoint",80,324,"0.14",25920
24731641,"Harlem",80,324,"0.35",25920
112100,"Crown Heights",165,157,"0.03",25905
4039020,"Williamsburg",140,185,"0.02",25900
10038170,"Greenpoint",350,74,"0.05",25900
2383233,"Bedford-Stuyvesant",175,148,NULL,25900
36419574,"Tribeca",700,37,NULL,25900
12381255,"Williamsburg",104,249,"0.49",25896
33034799,"Carroll Gardens",143,181,NULL,25883
35495374,"Hell's Kitchen",125,207,NULL,25875
27868079,"Brooklyn Heights",125,207,"0.1",25875
24645434,"Kips Bay",75,345,"0.29",25875
36037506,"Melrose",125,207,NULL,25875
6313624,"Kips Bay",75,345,"0.14",25875
7643399,"East Flatbush",199,130,"0.16",25870
9773158,"SoHo",699,37,NULL,25863
16335101,"Flatbush",92,281,"0.49",25852
18311851,"Canarsie",71,364,"0.11",25844
36427098,"Lower East Side",80,323,NULL,25840
15787042,"Crown Heights",83,311,"0.22",25813
11166140,"Murray Hill",83,311,"0.09",25813
36109658,"Gravesend",150,172,NULL,25800
35367799,"Astoria",75,344,NULL,25800
32503384,"Lower East Side",76,339,NULL,25764
180792,"Astoria",95,271,"0.26",25745
7784365,"Long Island City",90,286,"0.41",25740
31351908,"NoHo",495,52,"0.33",25740
282341,"Kensington",90,286,"0.05",25740
21700909,"Hell's Kitchen",175,147,"0.1",25725
18873930,"Murray Hill",175,147,"0.21",25725
13415100,"Midtown",185,139,"0.04",25715
31670943,"Claremont Village",80,321,NULL,25680
34527330,"East Village",325,79,NULL,25675
28076544,"Fort Greene",145,177,"0.11",25665
15648413,"Upper East Side",145,177,"0.23",25665
13926702,"Upper West Side",106,242,"0.41",25652
2230762,"Harlem",95,270,"0.11",25650
20960246,"Flatlands",75,342,"0.16",25650
5934108,"Park Slope",95,270,"0.08",25650
25371837,"Midtown",83,309,NULL,25647
34453830,"Theater District",100,256,NULL,25600
639781,"East Village",200,128,"0.16",25600
33622308,"Lower East Side",159,161,NULL,25599
28274486,"Ridgewood",75,341,"0.2",25575
36180945,"Chinatown",155,165,NULL,25575
18221090,"Jackson Heights",75,341,"0.32",25575
14423024,"Bedford-Stuyvesant",75,341,"0.45",25575
1699934,"East New York",75,341,"0.49",25575
6660117,"East Village",120,213,NULL,25560
22654987,"Crown Heights",70,365,NULL,25550
19699241,"Rosedale",70,365,NULL,25550
1425801,"Williamsburg",70,365,NULL,25550
20572837,"St. George",70,365,NULL,25550
4867016,"Bedford-Stuyvesant",70,365,"0.12",25550
9426526,"Hell's Kitchen",70,365,"0.13",25550
28606397,"Jackson Heights",70,365,"0.32",25550
24352967,"East Flatbush",70,365,"0.3",25550
14964655,"Borough Park",70,365,NULL,25550
33110021,"Rego Park",70,365,NULL,25550
18078720,"Edenwald",70,365,NULL,25550
1123960,"Harlem",70,365,"0.22",25550
36244479,"Flatlands",70,365,NULL,25550
6991749,"Harlem",70,365,NULL,25550
30733899,"Gowanus",70,365,NULL,25550
29080980,"East Flatbush",70,365,NULL,25550
703971,"Prospect-Lefferts Gardens",70,365,"0.22",25550
35233865,"Rosedale",70,365,NULL,25550
18774244,"Theater District",399,64,NULL,25536
36314262,"Astoria",169,151,NULL,25519
30769510,"Crown Heights",135,189,NULL,25515
16314763,"Clinton Hill",97,263,"0.29",25511
472546,"Bushwick",82,311,"0.06",25502
1325473,"Washington Heights",82,311,"0.07",25502
16858146,"Hell's Kitchen",125,204,"0.26",25500
36457832,"Woodhaven",85,300,NULL,25500
8225997,"East Village",125,204,"0.04",25500
4233025,"Williamsburg",150,170,"0.3",25500
23855466,"Chelsea",70,364,NULL,25480
34175216,"Harlem",70,364,NULL,25480
4183664,"Crown Heights",70,364,"0.35",25480
424930,"Crown Heights",130,196,"0.06",25480
9247687,"Middle Village",70,364,"0.02",25480
779561,"West Village",140,182,"0.29",25480
7823546,"Williamsburg",70,364,"0.21",25480
22584204,"Lower East Side",160,159,"0.31",25440
8576773,"West Village",289,88,"0.22",25432
35354567,"East New York",70,363,NULL,25410
24805679,"Bushwick",70,363,"0.14",25410
5065276,"South Slope",70,363,"0.06",25410
297962,"Williamsburg",70,363,"0.05",25410
6502954,"Harlem",90,282,"0.22",25380
8389302,"Fort Greene",135,188,"0.32",25380
3885177,"Flushing",95,267,"0.06",25365
26845312,"Elmhurst",80,317,"0.29",25360
35856599,"Bushwick",78,325,NULL,25350
2794762,"Bedford-Stuyvesant",76,333,"0.04",25308
19069372,"Upper West Side",115,220,"0.22",25300
27549021,"Clinton Hill",90,281,"0.23",25290
21823931,"Flushing",90,281,"0.3",25290
26923846,"Bedford-Stuyvesant",75,337,"0.19",25275
2266468,"Greenpoint",199,127,"0.06",25273
13359578,"West Village",199,127,"0.11",25273
6972192,"Upper West Side",125,202,"0.38",25250
31139974,"Midwood",250,101,NULL,25250
4725251,"Upper West Side",93,271,"0.29",25203
12211018,"Bedford-Stuyvesant",79,319,NULL,25201
401836,"Upper East Side",300,84,"0.22",25200
7020266,"Williamsburg",90,280,"0.37",25200
1803279,"Morningside Heights",100,252,"0.17",25200
26516462,"Clason Point",70,360,"0.47",25200
17554541,"Park Slope",600,42,"0.36",25200
21762160,"Washington Heights",120,210,"0.07",25200
36478343,"East Harlem",140,180,NULL,25200
32304894,"Bedford-Stuyvesant",90,280,NULL,25200
22466537,"Bushwick",90,280,"0.08",25200
36320933,"Chelsea",75,336,NULL,25200
30441793,"Red Hook",280,90,NULL,25200
22796888,"Harlem",69,365,"0.29",25185
29534664,"Prospect-Lefferts Gardens",115,219,"0.16",25185
30967230,"Harlem",69,365,NULL,25185
30104723,"Williamsburg",73,345,"0.23",25185
1025786,"Long Island City",69,365,"0.18",25185
35172821,"East Flatbush",69,365,NULL,25185
35971141,"Borough Park",69,365,NULL,25185
4509357,"Harlem",69,365,"0.47",25185
20772462,"Harlem",69,365,"0.1",25185
20729981,"Harlem",69,365,"0.47",25185
13109817,"Bedford-Stuyvesant",69,365,NULL,25185
32207083,"Harlem",69,365,"0.33",25185
32207337,"Harlem",69,365,"0.39",25185
36082721,"Jamaica",69,365,NULL,25185
35606417,"Ridgewood",149,169,NULL,25181
35357079,"Harlem",95,265,NULL,25175
344019,"West Village",195,129,"0.08",25155
17460510,"Harlem",198,127,"0.35",25146
8589444,"Williamsburg",70,359,"0.48",25130
3568596,"Washington Heights",80,314,"0.05",25120
35268203,"Upper East Side",78,322,NULL,25116
22815108,"Harlem",69,364,"0.06",25116
34859801,"Chelsea",310,81,NULL,25110
1139851,"Chelsea",90,279,"0.18",25110
1164101,"West Village",89,282,"0.18",25098
36287314,"Bedford-Stuyvesant",165,152,NULL,25080
7066414,"Upper East Side",120,209,"0.08",25080
23605182,"Roosevelt Island",70,358,"0.26",25060
2297147,"Bedford-Stuyvesant",75,334,"0.08",25050
15734642,"Sunset Park",89,281,"0.1",25009
766542,"Williamsburg",100,250,"0.05",25000
19828845,"Crown Heights",100,250,"0.25",25000
25109931,"Brighton Beach",100,250,"0.22",25000
1401826,"Sunnyside",100,250,"0.06",25000
644575,"Tompkinsville",71,352,"0.33",24992
13440481,"Upper East Side",301,83,NULL,24983
30254510,"Greenpoint",114,219,NULL,24966
28308296,"Williamsburg",320,78,"0.16",24960
33157841,"Bedford-Stuyvesant",80,312,NULL,24960
9597111,"Hell's Kitchen",99,252,"0.11",24948
24961967,"Canarsie",140,178,"0.08",24920
674692,"Ridgewood",75,332,"0.15",24900
36280703,"Hell's Kitchen",300,83,NULL,24900
224006,"Harlem",300,83,"0.08",24900
6992300,"Harlem",75,332,"0.25",24900
7800079,"Williamsburg",100,249,"0.24",24900
19495120,"Upper West Side",300,83,NULL,24900
13708345,"Greenpoint",300,83,"0.03",24900
204833,"Williamsburg",100,249,"0.09",24900
4606017,"Upper West Side",129,193,"0.37",24897
2016579,"Bushwick",79,315,"0.49",24885
29945765,"Long Island City",79,315,"0.16",24885
586847,"Crown Heights",80,311,"0.08",24880
20212322,"Upper East Side",80,311,"0.14",24880
35146846,"Harlem",80,311,NULL,24880
19546202,"Upper West Side",175,142,"0.16",24850
5521107,"Crown Heights",69,360,"0.43",24840
876355,"Morningside Heights",108,230,"0.07",24840
17955761,"West Brighton",89,279,"0.43",24831
33810243,"Upper East Side",75,331,NULL,24825
29708352,"Canarsie",68,365,"0.47",24820
27960021,"Cypress Hills",68,365,"0.49",24820
21045283,"Financial District",299,83,NULL,24817
35062731,"Financial District",299,83,NULL,24817
27876600,"Upper East Side",248,100,"0.31",24800
24921735,"Jamaica",140,177,"0.07",24780
19409883,"East Harlem",140,177,"0.05",24780
15249671,"Chinatown",69,359,"0.03",24771
31670237,"Eastchester",68,364,NULL,24752
5037892,"Harlem",75,330,"0.45",24750
1126492,"Fort Greene",99,250,"0.17",24750
35384734,"Chelsea",198,125,NULL,24750
2640764,"Williamsburg",79,313,"0.34",24727
2008190,"Upper East Side",120,206,"0.19",24720
3284019,"Astoria",70,353,"0.41",24710
35422824,"Crown Heights",100,247,NULL,24700
35569130,"East New York",68,363,NULL,24684
31511141,"Nolita",199,124,"0.38",24676
454763,"Inwood",99,249,"0.18",24651
12477280,"Murray Hill",159,155,"0.44",24645
36458668,"Flushing",68,362,NULL,24616
9506014,"Theater District",300,82,"0.16",24600
31084982,"East Village",100,246,NULL,24600
2057553,"East Harlem",75,328,"0.12",24600
98663,"Chelsea",130,189,"0.19",24570
19314050,"Clinton Hill",130,189,"0.13",24570
24283298,"Bedford-Stuyvesant",130,189,"0.43",24570
32696852,"Lower East Side",74,332,NULL,24568
18325063,"Long Island City",72,341,"0.42",24552
35669284,"Bushwick",72,341,NULL,24552
7839096,"Midtown",250,98,"0.04",24500
2159193,"Carroll Gardens",125,196,"0.32",24500
32676185,"Chelsea",100,245,NULL,24500
26165109,"Far Rockaway",275,89,NULL,24475
24282118,"Financial District",105,233,"0.16",24465
14025561,"Theater District",130,188,"0.45",24440
34899507,"Upper East Side",130,188,NULL,24440
14952649,"Washington Heights",130,188,"0.29",24440
7286166,"Williamsburg",130,188,"0.28",24440
299699,"Greenpoint",130,188,"0.1",24440
15042361,"Jamaica",68,359,"0.47",24412
12384862,"Hell's Kitchen",100,244,"0.19",24400
1390532,"Greenpoint",129,189,"0.11",24381
28583593,"Bedford-Stuyvesant",115,212,"0.32",24380
3070876,"Harlem",75,325,"0.1",24375
8269681,"East Harlem",75,325,"0.28",24375
22862288,"Lower East Side",280,87,NULL,24360
25480539,"Highbridge",70,348,"0.17",24360
14104044,"Murray Hill",79,308,"0.36",24332
18197137,"Jamaica",80,304,"0.27",24320
30593639,"Williamsburg",190,128,"0.32",24320
35938183,"Crown Heights",190,128,NULL,24320
26014359,"Bushwick",110,221,NULL,24310
17864665,"Upper East Side",110,221,"0.36",24310
25445960,"Midtown",300,81,NULL,24300
35090364,"Fort Hamilton",150,162,NULL,24300
19785737,"Jamaica",135,180,"0.05",24300
32291033,"Upper East Side",150,162,NULL,24300
30731674,"Midtown",225,108,"0.37",24300
13511266,"Lower East Side",100,243,"0.11",24300
28321,"Prospect-Lefferts Gardens",75,324,"0.08",24300
31183757,"Harlem",70,347,"0.29",24290
35827321,"West Village",199,122,NULL,24278
35600829,"Harlem",115,211,NULL,24265
14071436,"Midtown",165,147,NULL,24255
15349655,"Williamsburg",77,315,"0.3",24255
3728837,"Greenpoint",129,188,"0.12",24252
16338348,"Chinatown",129,188,"0.35",24252
31837233,"Bushwick",250,97,NULL,24250
31875688,"East Village",73,332,"0.43",24236
63913,"Inwood",75,323,NULL,24225
20661572,"Bedford-Stuyvesant",140,173,NULL,24220
28657242,"Bedford-Stuyvesant",140,173,NULL,24220
516791,"Kensington",90,269,"0.39",24210
9362388,"Harlem",90,269,"0.16",24210
24945710,"Ridgewood",90,269,"0.28",24210
3551778,"South Slope",110,220,"0.07",24200
35424212,"East Harlem",200,121,NULL,24200
19966023,"East Village",130,186,NULL,24180
29782067,"Astoria",97,249,NULL,24153
14722273,"Hell's Kitchen",175,138,"0.21",24150
5013302,"Tribeca",350,69,"0.36",24150
310338,"Harlem",75,322,"0.35",24150
10016124,"Murray Hill",170,142,"0.03",24140
1126432,"Sunset Park",120,201,"0.18",24120
217580,"Fort Hamilton",100,241,"0.08",24100
36372006,"Woodhaven",66,365,NULL,24090
1503618,"Sunset Park",66,365,"0.08",24090
4541102,"East Flatbush",109,221,"0.44",24089
2185668,"Chelsea",80,301,"0.12",24080
4546034,"Washington Heights",75,321,"0.44",24075
5756464,"Upper East Side",118,204,"0.11",24072
15377407,"Upper West Side",130,185,NULL,24050
27470676,"Upper East Side",135,178,NULL,24030
7399036,"Upper West Side",120,200,"0.08",24000
27466647,"Bedford-Stuyvesant",150,160,"0.47",24000
11735378,"Bushwick",80,300,"0.18",24000
15785785,"East New York",300,80,"0.26",24000
33686419,"Williamsburg",150,160,"0.42",24000
29343523,"Greenwich Village",300,80,NULL,24000
33980568,"Williamsburg",72,333,NULL,23976
12234835,"Lower East Side",85,282,"0.11",23970
516452,"Fort Greene",99,242,"0.06",23958
12286191,"Washington Heights",77,311,"0.46",23947
21121688,"Bay Ridge",89,269,"0.14",23941
3423032,"Long Island City",70,342,"0.09",23940
36442487,"Sheepshead Bay",140,171,NULL,23940
29855524,"Bushwick",70,342,"0.13",23940
30941095,"Hunts Point",70,342,"0.16",23940
36386298,"Bedford-Stuyvesant",180,133,NULL,23940
31069942,"Bay Ridge",70,342,NULL,23940
6180762,"Upper West Side",87,275,"0.1",23925
1180537,"Lower East Side",130,184,"0.44",23920
32047800,"East Flatbush",67,357,NULL,23919
24569072,"Harlem",119,201,"0.43",23919
35003080,"Harlem",100,239,NULL,23900
33559960,"East Village",135,177,NULL,23895
20589142,"Bushwick",85,281,"0.13",23885
246134,"Crown Heights",85,281,"0.05",23885
5020842,"Carroll Gardens",125,191,"0.16",23875
9445789,"Hell's Kitchen",70,341,"0.12",23870
9162161,"Hell's Kitchen",70,341,"0.06",23870
9953403,"Crown Heights",75,318,"0.19",23850
1197899,"Clinton Hill",75,318,"0.16",23850
34652720,"Grant City",75,318,NULL,23850
33191754,"Sunnyside",131,182,NULL,23842
6140695,"Lower East Side",105,227,"0.24",23835
33214322,"Williamsburg",69,345,"0.28",23805
4889948,"Williamsburg",85,280,"0.42",23800
16180783,"Middle Village",85,280,NULL,23800
25826202,"Hell's Kitchen",100,238,"0.29",23800
35488159,"East New York",80,297,NULL,23760
34806449,"Midtown",250,95,NULL,23750
35577810,"Morningside Heights",70,339,NULL,23730
9436038,"Hell's Kitchen",70,339,"0.07",23730
17517940,"Woodhaven",65,365,"0.4",23725
28567040,"Morris Park",65,365,NULL,23725
21192354,"Canarsie",65,365,"0.19",23725
23859490,"Kingsbridge",65,365,NULL,23725
26463879,"Flatbush",65,365,NULL,23725
33579691,"Hell's Kitchen",65,365,NULL,23725
1690764,"Bedford-Stuyvesant",65,365,"0.06",23725
30274568,"Inwood",65,365,"0.32",23725
11844556,"Harlem",65,365,"0.16",23725
31176143,"Elmhurst",65,365,"0.16",23725
28228599,"East Flatbush",65,365,"0.49",23725
20350704,"Harlem",65,365,"0.16",23725
23986569,"Harlem",65,365,"0.28",23725
4179420,"Flatbush",65,365,NULL,23725
30344630,"Upper East Side",150,158,NULL,23700
19887405,"Boerum Hill",150,158,"0.34",23700
23859280,"Kingsbridge",65,364,"0.21",23660
15150240,"Prospect-Lefferts Gardens",65,364,"0.06",23660
1616540,"Clinton Hill",130,182,"0.41",23660
22797033,"Harlem",65,364,"0.18",23660
29034190,"Kingsbridge",65,364,NULL,23660
21568341,"Flushing",65,364,"0.28",23660
21239864,"Midwood",65,364,"0.16",23660
35678147,"Bushwick",65,364,NULL,23660
22815257,"Harlem",65,364,NULL,23660
22815339,"Harlem",65,364,"0.07",23660
14534676,"Flatbush",95,249,"0.06",23655
805218,"Greenpoint",85,278,"0.45",23630
30049755,"Ditmars Steinway",85,278,"0.29",23630
36934,"Williamsburg",125,189,"0.25",23625
3979714,"Harlem",75,315,"0.1",23625
12710904,"Upper East Side",98,241,"0.21",23618
12409217,"Hell's Kitchen",96,246,"0.13",23616
28078309,"Midtown",65,363,NULL,23595
30708308,"Harlem",65,363,"0.48",23595
24931508,"Williamsburg",265,89,"0.29",23585
4428906,"South Slope",380,62,"0.12",23560
19582132,"Bedford-Stuyvesant",95,248,"0.09",23560
20753678,"Williamsburg",76,310,"0.4",23560
16158270,"Bedford-Stuyvesant",76,310,"0.27",23560
30950765,"Midtown",150,157,NULL,23550
11730504,"Harlem",150,157,"0.42",23550
7902089,"Upper East Side",150,157,"0.11",23550
13531199,"Upper West Side",150,157,"0.23",23550
10476782,"Wakefield",85,277,"0.24",23545
30449094,"Arrochar",65,362,"0.16",23530
289958,"Long Island City",65,362,"0.06",23530
16751874,"Jamaica",65,362,"0.04",23530
2269104,"Jamaica",65,362,"0.22",23530
34545655,"Harlem",65,362,NULL,23530
53469,"Middle Village",98,240,"0.31",23520
4642913,"Windsor Terrace",120,196,"0.41",23520
15477385,"Bedford-Stuyvesant",140,168,NULL,23520
19913191,"Hell's Kitchen",280,84,"0.39",23520
22779542,"Prospect Heights",1680,14,NULL,23520
35599237,"Williamsburg",100,235,NULL,23500
21026558,"Upper West Side",250,94,"0.2",23500
7730160,"Theater District",135,174,NULL,23490
848853,"Harlem",65,361,"0.2",23465
27804120,"Hell's Kitchen",65,361,"0.23",23465
105469,"Rockaway Beach",70,335,"0.13",23450
36178893,"East Village",215,109,NULL,23435
11754456,"Greenwich Village",165,142,"0.28",23430
36151576,"Hell's Kitchen",209,112,NULL,23408
10017458,"Kips Bay",150,156,"0.11",23400
25027222,"Upper West Side",117,200,NULL,23400
36146761,"Ditmars Steinway",200,117,NULL,23400
12670809,"Williamsburg",200,117,"0.28",23400
1239293,"Kensington",75,312,"0.11",23400
34343028,"Morris Heights",130,180,NULL,23400
33189664,"Chelsea",140,167,NULL,23380
12302429,"Park Slope",85,275,"0.15",23375
17511694,"Midtown",115,203,"0.31",23345
29712188,"Edenwald",75,311,"0.13",23325
6437262,"Sheepshead Bay",75,311,"0.26",23325
15310417,"Crown Heights",75,311,"0.39",23325
17046103,"East Village",70,333,NULL,23310
5986444,"Hell's Kitchen",70,333,"0.23",23310
