"id","neighbourhood_group","neighbourhood","room_type","price","minimum_nights","number_of_reviews","reviews_per_month","availability_365"
35939585,"Manhattan","Morningside Heights","Private room",63,10,0,NULL,83
35940153,"Manhattan","Kips Bay","Entire home/apt",179,5,0,NULL,236
35941038,"Manhattan","Theater District","Entire home/apt",249,5,0,NULL,117
35941376,"Manhattan","Morningside Heights","Private room",250,1,0,NULL,17
35941870,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",200,2,0,NULL,71
35941974,"Manhattan","Midtown","Entire home/apt",290,7,0,NULL,199
35942603,"Queens","Elmhurst","Entire home/apt",88,1,0,NULL,50
35943489,"Manhattan","Little Italy","Entire home/apt",125,3,0,NULL,11
35943648,"Brooklyn","Bushwick","Entire home/apt",550,2,0,NULL,354
35944364,"Manhattan","Harlem","Entire home/apt",225,3,0,NULL,170
35944908,"Brooklyn","Bushwick","Entire home/apt",280,2,0,NULL,356
35945192,"Queens","Astoria","Private room",90,3,0,NULL,78
35945228,"Manhattan","Harlem","Private room",47,1,0,NULL,115
35945859,"Queens","Bay Terrace","Entire home/apt",258,1,0,NULL,362
35946646,"Manhattan","Kips Bay","Private room",400,2,0,NULL,365
35947579,"Manhattan","Midtown","Entire home/apt",425,5,0,NULL,40
35947912,"Manhattan","Midtown","Entire home/apt",425,3,0,NULL,24
35948933,"Manhattan","Washington Heights","Private room",84,1,0,NULL,39
35948934,"Manhattan","Midtown","Entire home/apt",135,30,0,NULL,99
35954294,"Manhattan","Murray Hill","Entire home/apt",346,1,0,NULL,364
35954804,"Brooklyn","Williamsburg","Private room",80,3,0,NULL,351
35957263,"Manhattan","Midtown","Entire home/apt",200,30,0,NULL,155
35958528,"Manhattan","Harlem","Entire home/apt",125,1,0,NULL,69
35960702,"Queens","Long Island City","Entire home/apt",170,3,0,NULL,16
35962449,"Manhattan","East Harlem","Private room",65,3,0,NULL,173
35962668,"Manhattan","Midtown","Entire home/apt",1600,3,0,NULL,365
35962803,"Brooklyn","Fort Greene","Entire home/apt",800,3,0,NULL,37
35963736,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",100,11,0,NULL,25
35965362,"Queens","Astoria","Entire home/apt",250,2,0,NULL,354
35965985,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",44,1,0,NULL,179
35966154,"Brooklyn","Williamsburg","Entire home/apt",112,31,0,NULL,195
35966653,"Manhattan","Upper East Side","Private room",122,10,0,NULL,306
35966672,"Manhattan","Tribeca","Entire home/apt",380,5,0,NULL,73
35967057,"Brooklyn","Williamsburg","Private room",90,1,0,NULL,179
35967094,"Brooklyn","Flatbush","Entire home/apt",100,2,0,NULL,71
35967171,"Manhattan","Hell's Kitchen","Private room",225,2,0,NULL,20
35967222,"Brooklyn","Flatbush","Entire home/apt",120,4,0,NULL,65
35968049,"Manhattan","Upper West Side","Private room",60,1,0,NULL,7
35968862,"Manhattan","Greenwich Village","Entire home/apt",420,4,0,NULL,22
35969818,"Manhattan","East Village","Entire home/apt",140,10,0,NULL,264
35970385,"Brooklyn","Williamsburg","Entire home/apt",285,7,0,NULL,6
35970386,"Brooklyn","Prospect-Lefferts Gardens","Entire home/apt",135,3,0,NULL,9
35970902,"Brooklyn","Bushwick","Entire home/apt",199,6,0,NULL,85
35971141,"Brooklyn","Borough Park","Private room",69,1,0,NULL,365
35971244,"Brooklyn","Cobble Hill","Entire home/apt",289,30,0,NULL,105
35971401,"Brooklyn","Crown Heights","Private room",70,4,0,NULL,17
35971792,"Manhattan","East Village","Entire home/apt",129,20,0,NULL,180
35972171,"Manhattan","Greenwich Village","Private room",116,1,0,NULL,105
35972538,"Brooklyn","Williamsburg","Entire home/apt",196,1,0,NULL,95
35972633,"Brooklyn","Williamsburg","Entire home/apt",175,2,0,NULL,81
35972860,"Brooklyn","Greenpoint","Entire home/apt",128,30,0,NULL,312
35973248,"Manhattan","Hell's Kitchen","Entire home/apt",250,2,0,NULL,32
35974526,"Brooklyn","Bushwick","Private room",60,1,0,NULL,179
35975000,"Queens","Flushing","Private room",80,3,0,NULL,358
35975589,"Manhattan","Upper West Side","Private room",130,2,0,NULL,71
35977480,"Queens","Edgemere","Private room",50,3,0,NULL,363
35978071,"Bronx","Longwood","Entire home/apt",75,3,0,NULL,0
35984474,"Brooklyn","Flatbush","Private room",85,14,0,NULL,176
35985735,"Brooklyn","Bushwick","Private room",45,1,0,NULL,16
35985851,"Manhattan","Chinatown","Entire home/apt",350,2,0,NULL,12
35986504,"Brooklyn","East New York","Private room",50,3,0,NULL,23
35988369,"Manhattan","East Village","Entire home/apt",119,12,0,NULL,247
35989097,"Brooklyn","Bushwick","Entire home/apt",120,2,0,NULL,155
35989395,"Manhattan","Kips Bay","Private room",200,1,0,NULL,89
35990312,"Queens","Ditmars Steinway","Entire home/apt",190,4,0,NULL,152
35991170,"Manhattan","Midtown","Entire home/apt",133,30,0,NULL,246
35991548,"Brooklyn","Flatbush","Entire home/apt",123,1,0,NULL,365
35991606,"Manhattan","Washington Heights","Entire home/apt",260,5,0,NULL,260
35992301,"Brooklyn","Williamsburg","Entire home/apt",300,14,0,NULL,38
35992337,"Brooklyn","Bedford-Stuyvesant","Private room",250,2,0,NULL,350
35992447,"Queens","Long Island City","Private room",79,2,0,NULL,279
35994335,"Manhattan","Washington Heights","Entire home/apt",129,31,0,NULL,306
35994356,"Manhattan","Murray Hill","Private room",185,1,0,NULL,310
35995074,"Queens","Ditmars Steinway","Private room",62,9,0,NULL,365
35995089,"Brooklyn","East New York","Private room",49,3,0,NULL,23
35995460,"Manhattan","Financial District","Shared room",65,1,0,NULL,357
35997412,"Brooklyn","Williamsburg","Entire home/apt",180,2,0,NULL,6
35998183,"Manhattan","Lower East Side","Entire home/apt",143,4,0,NULL,343
35998302,"Manhattan","Washington Heights","Private room",52,1,0,NULL,33
35998402,"Manhattan","Washington Heights","Private room",54,1,0,NULL,6
35998467,"Manhattan","Washington Heights","Private room",60,20,0,NULL,180
35998531,"Brooklyn","Sheepshead Bay","Entire home/apt",300,3,0,NULL,364
35999335,"Manhattan","Chinatown","Private room",71,1,0,NULL,259
35999509,"Manhattan","Murray Hill","Entire home/apt",168,3,0,NULL,341
35999656,"Manhattan","East Village","Entire home/apt",195,1,0,NULL,25
36000224,"Manhattan","Harlem","Private room",50,20,0,NULL,42
36000864,"Brooklyn","Park Slope","Entire home/apt",168,5,0,NULL,23
36001548,"Bronx","Westchester Square","Private room",75,1,0,NULL,363
36001911,"Manhattan","Chelsea","Entire home/apt",250,90,0,NULL,244
36001938,"Manhattan","Harlem","Entire home/apt",139,1,0,NULL,29
36002044,"Brooklyn","Williamsburg","Entire home/apt",345,6,0,NULL,22
36002325,"Brooklyn","Greenpoint","Entire home/apt",220,2,0,NULL,12
36002707,"Manhattan","Upper West Side","Entire home/apt",399,4,0,NULL,248
36003336,"Manhattan","Financial District","Shared room",105,6,0,NULL,87
36003858,"Queens","Long Island City","Private room",99,1,0,NULL,319
36004196,"Queens","Maspeth","Entire home/apt",70,24,0,NULL,52
36004612,"Brooklyn","East Flatbush","Entire home/apt",150,5,0,NULL,365
36004912,"Brooklyn","Williamsburg","Entire home/apt",151,14,0,NULL,25
36006715,"Brooklyn","Williamsburg","Private room",49,5,0,NULL,4
36007006,"Manhattan","Hell's Kitchen","Entire home/apt",320,3,0,NULL,341
36008082,"Queens","Long Island City","Entire home/apt",116,90,0,NULL,131
36018376,"Manhattan","Upper East Side","Entire home/apt",149,6,0,NULL,82
36018750,"Queens","Rego Park","Private room",100,1,0,NULL,341
36019688,"Brooklyn","Bedford-Stuyvesant","Private room",60,1,0,NULL,152
36022650,"Manhattan","Hell's Kitchen","Entire home/apt",15,2,0,NULL,139
36023315,"Queens","Maspeth","Private room",40,1,0,NULL,82
36023925,"Brooklyn","Prospect-Lefferts Gardens","Entire home/apt",82,14,0,NULL,30
36024736,"Manhattan","Kips Bay","Entire home/apt",350,1,0,NULL,337
36024957,"Manhattan","Harlem","Entire home/apt",99,2,0,NULL,189
36025215,"Brooklyn","Bushwick","Private room",99,3,0,NULL,150
36025798,"Brooklyn","Park Slope","Entire home/apt",100,5,0,NULL,8
36025938,"Manhattan","Chinatown","Entire home/apt",146,4,0,NULL,36
36025970,"Brooklyn","Williamsburg","Private room",150,3,0,NULL,344
36027346,"Manhattan","Gramercy","Entire home/apt",180,3,0,NULL,4
36027436,"Manhattan","Hell's Kitchen","Entire home/apt",269,3,0,NULL,329
36027598,"Manhattan","Hell's Kitchen","Private room",110,30,0,NULL,105
36029691,"Manhattan","Midtown","Entire home/apt",650,3,0,NULL,337
36029952,"Manhattan","SoHo","Entire home/apt",150,30,0,NULL,32
36031234,"Brooklyn","East Flatbush","Entire home/apt",150,6,0,NULL,62
36031282,"Manhattan","Midtown","Private room",134,30,0,NULL,365
36031639,"Brooklyn","Crown Heights","Private room",50,2,0,NULL,29
36032523,"Manhattan","Midtown","Entire home/apt",125,7,0,NULL,34
36035142,"Manhattan","Upper West Side","Entire home/apt",135,30,0,NULL,44
36035471,"Brooklyn","Greenpoint","Entire home/apt",180,3,0,NULL,262
36036585,"Manhattan","Financial District","Entire home/apt",180,30,0,NULL,333
36036692,"Manhattan","Chinatown","Private room",125,31,0,NULL,179
36037081,"Manhattan","Chelsea","Entire home/apt",240,2,0,NULL,6
36037105,"Brooklyn","Vinegar Hill","Private room",75,1,0,NULL,7
36037506,"Bronx","Melrose","Entire home/apt",125,2,0,NULL,207
36037692,"Manhattan","Hell's Kitchen","Entire home/apt",244,3,0,NULL,167
36037836,"Brooklyn","Williamsburg","Private room",95,2,0,NULL,211
36037899,"Brooklyn","Williamsburg","Private room",95,2,0,NULL,193
36037964,"Brooklyn","Williamsburg","Private room",90,2,0,NULL,211
36038003,"Manhattan","Lower East Side","Entire home/apt",209,3,0,NULL,5
36038012,"Brooklyn","Williamsburg","Private room",90,2,0,NULL,211
36038070,"Queens","Long Island City","Private room",149,1,0,NULL,316
36038093,"Queens","East Elmhurst","Entire home/apt",120,1,0,NULL,264
36038200,"Manhattan","Midtown","Private room",100,2,0,NULL,89
36039574,"Queens","Long Island City","Private room",99,1,0,NULL,319
36040430,"Brooklyn","Bushwick","Entire home/apt",150,1,0,NULL,41
36041096,"Manhattan","Chelsea","Entire home/apt",250,5,0,NULL,60
36041578,"Queens","Long Island City","Private room",159,1,0,NULL,318
36042368,"Manhattan","East Village","Entire home/apt",180,3,0,NULL,17
36042727,"Brooklyn","Bedford-Stuyvesant","Private room",55,3,0,NULL,84
36043243,"Manhattan","Upper East Side","Private room",69,3,0,NULL,30
36044819,"Manhattan","Harlem","Private room",42,2,0,NULL,14
36056808,"Manhattan","Tribeca","Entire home/apt",6500,180,0,NULL,365
36057923,"Brooklyn","Sunset Park","Private room",42,3,0,NULL,24
36059155,"Manhattan","Murray Hill","Entire home/apt",229,1,0,NULL,176
36060344,"Manhattan","Lower East Side","Entire home/apt",200,2,0,NULL,361
36060576,"Manhattan","Chelsea","Entire home/apt",125,30,0,NULL,245
36061406,"Manhattan","Chelsea","Entire home/apt",1050,2,0,NULL,365
36061459,"Brooklyn","Williamsburg","Entire home/apt",385,2,0,NULL,80
36061719,"Brooklyn","Greenpoint","Private room",99,6,0,NULL,54
36062014,"Manhattan","Harlem","Private room",75,4,0,NULL,113
36062221,"Queens","Woodside","Private room",90,1,0,NULL,179
36062578,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",115,7,0,NULL,79
36063144,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",210,5,0,NULL,80
36064435,"Queens","Ditmars Steinway","Private room",70,5,0,NULL,30
36064676,"Brooklyn","Bushwick","Entire home/apt",172,1,0,NULL,88
36065368,"Queens","Ridgewood","Private room",80,1,0,NULL,72
36066113,"Queens","Long Island City","Private room",79,1,0,NULL,346
36066155,"Brooklyn","East New York","Private room",75,2,0,NULL,90
36066526,"Brooklyn","Bushwick","Entire home/apt",250,7,0,NULL,32
36067108,"Manhattan","Lower East Side","Private room",120,1,0,NULL,352
36069295,"Queens","Astoria","Private room",100,2,0,NULL,357
36069466,"Manhattan","Little Italy","Entire home/apt",202,1,0,NULL,23
36070717,"Manhattan","Lower East Side","Private room",75,3,0,NULL,21
36071215,"Brooklyn","Williamsburg","Entire home/apt",110,5,0,NULL,303
36071685,"Brooklyn","Flatbush","Private room",50,1,0,NULL,265
36072301,"Brooklyn","Williamsburg","Private room",109,1,0,NULL,304
36072357,"Brooklyn","Bedford-Stuyvesant","Private room",170,2,0,NULL,164
36073384,"Manhattan","Harlem","Private room",70,2,0,NULL,312
36073776,"Brooklyn","Cypress Hills","Private room",68,2,0,NULL,315
36074198,"Manhattan","SoHo","Entire home/apt",1308,2,0,NULL,179
36074873,"Manhattan","Two Bridges","Private room",70,3,0,NULL,62
36075020,"Manhattan","Harlem","Entire home/apt",125,3,0,NULL,326
36075606,"Manhattan","Financial District","Entire home/apt",255,1,0,NULL,9
36076098,"Manhattan","Harlem","Entire home/apt",320,1,0,NULL,322
36076181,"Queens","Woodhaven","Private room",130,1,0,NULL,89
36076335,"Queens","Long Island City","Private room",119,1,0,NULL,333
36076594,"Brooklyn","Greenpoint","Private room",75,2,0,NULL,73
36076758,"Manhattan","Washington Heights","Private room",46,2,0,NULL,121
36077160,"Queens","Astoria","Private room",75,3,0,NULL,43
36077664,"Manhattan","Upper East Side","Shared room",69,1,0,NULL,164
36078765,"Brooklyn","Bushwick","Private room",55,3,0,NULL,23
36078798,"Brooklyn","Greenpoint","Private room",85,1,0,NULL,341
36079246,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",95,2,0,NULL,5
36080023,"Bronx","Claremont Village","Entire home/apt",390,2,0,NULL,348
36080238,"Brooklyn","East New York","Entire home/apt",100,3,0,NULL,112
36081186,"Manhattan","Murray Hill","Entire home/apt",185,1,0,NULL,192
36082032,"Brooklyn","Bushwick","Entire home/apt",148,1,0,NULL,349
36082371,"Manhattan","East Village","Entire home/apt",197,1,0,NULL,33
36082721,"Queens","Jamaica","Private room",69,3,0,NULL,365
36083269,"Brooklyn","Crown Heights","Entire home/apt",97,1,0,NULL,63
36085870,"Bronx","Claremont Village","Private room",122,1,0,NULL,166
36087720,"Manhattan","Hell's Kitchen","Entire home/apt",560,1,0,NULL,32
36087897,"Manhattan","Harlem","Entire home/apt",315,1,0,NULL,5
36088017,"Manhattan","Harlem","Entire home/apt",222,6,0,NULL,18
36095313,"Manhattan","Kips Bay","Private room",90,2,0,NULL,17
36095625,"Manhattan","Stuyvesant Town","Shared room",56,1,0,NULL,3
36097705,"Staten Island","Grymes Hill","Entire home/apt",175,1,0,NULL,350
36099118,"Manhattan","Upper West Side","Entire home/apt",583,30,0,NULL,343
36099301,"Manhattan","Greenwich Village","Entire home/apt",200,30,0,NULL,363
36100744,"Queens","Glendale","Entire home/apt",125,7,0,NULL,39
36100855,"Brooklyn","Crown Heights","Entire home/apt",85,4,0,NULL,50
36100930,"Brooklyn","Boerum Hill","Entire home/apt",190,1,0,NULL,148
36102578,"Brooklyn","Cypress Hills","Entire home/apt",150,1,0,NULL,9
36102590,"Queens","Flushing","Private room",55,1,0,NULL,79
36103059,"Queens","Flushing","Private room",42,1,0,NULL,4
36103759,"Manhattan","Upper East Side","Shared room",209,3,0,NULL,30
36104174,"Manhattan","Midtown","Entire home/apt",179,30,0,NULL,242
36104262,"Manhattan","Greenwich Village","Entire home/apt",300,4,0,NULL,336
36105607,"Manhattan","Kips Bay","Private room",150,2,0,NULL,31
36105765,"Manhattan","East Harlem","Entire home/apt",100,14,0,NULL,52
36106800,"Manhattan","Greenwich Village","Entire home/apt",350,1,0,NULL,363
36107133,"Manhattan","Greenwich Village","Private room",99,1,0,NULL,226
36107361,"Queens","Astoria","Private room",100,30,0,NULL,328
36107501,"Brooklyn","Bushwick","Shared room",39,1,0,NULL,28
36107803,"Brooklyn","Park Slope","Private room",49,24,0,NULL,44
36108523,"Manhattan","Hell's Kitchen","Private room",129,3,0,NULL,5
36108534,"Manhattan","Upper West Side","Entire home/apt",180,30,0,NULL,311
36108714,"Brooklyn","Williamsburg","Entire home/apt",150,90,0,NULL,91
36108975,"Manhattan","SoHo","Entire home/apt",89,1,0,NULL,71
36109087,"Manhattan","Chelsea","Private room",300,1,0,NULL,365
36109132,"Queens","Sunnyside","Private room",59,7,0,NULL,0
36109290,"Manhattan","West Village","Entire home/apt",89,1,0,NULL,72
36109452,"Manhattan","West Village","Entire home/apt",89,1,0,NULL,72
36109625,"Queens","Astoria","Entire home/apt",99,2,0,NULL,94
36109658,"Brooklyn","Gravesend","Entire home/apt",150,3,0,NULL,172
36109691,"Bronx","North Riverdale","Entire home/apt",150,30,0,NULL,89
36109805,"Manhattan","Upper West Side","Entire home/apt",150,30,0,NULL,343
36112291,"Brooklyn","Bushwick","Private room",80,3,0,NULL,13
36112415,"Brooklyn","Fort Greene","Entire home/apt",250,2,0,NULL,46
36112665,"Manhattan","Hell's Kitchen","Entire home/apt",250,1,0,NULL,8
36112704,"Brooklyn","Prospect-Lefferts Gardens","Entire home/apt",145,4,0,NULL,41
36112923,"Manhattan","Upper West Side","Entire home/apt",170,4,0,NULL,30
36113226,"Brooklyn","Williamsburg","Private room",90,2,0,NULL,347
36113332,"Brooklyn","Midwood","Private room",80,1,0,NULL,330
36114015,"Brooklyn","Williamsburg","Private room",55,1,0,NULL,2
36114202,"Manhattan","Harlem","Private room",85,2,0,NULL,11
36114258,"Manhattan","Chelsea","Entire home/apt",300,2,0,NULL,168
36114840,"Manhattan","Chelsea","Entire home/apt",550,4,0,NULL,34
36115183,"Bronx","Pelham Bay","Entire home/apt",55,7,0,NULL,179
36115258,"Brooklyn","Williamsburg","Entire home/apt",99,1,0,NULL,297
36116045,"Manhattan","Washington Heights","Private room",60,2,0,NULL,343
36116336,"Manhattan","Upper East Side","Private room",85,2,0,NULL,30
36116772,"Brooklyn","Borough Park","Private room",45,2,0,NULL,139
36117025,"Manhattan","SoHo","Entire home/apt",240,2,0,NULL,90
36117267,"Queens","Richmond Hill","Entire home/apt",150,3,0,NULL,179
36117552,"Manhattan","West Village","Entire home/apt",229,2,0,NULL,10
36117652,"Manhattan","Upper East Side","Entire home/apt",200,2,0,NULL,47
36118872,"Manhattan","Harlem","Shared room",75,1,0,NULL,34
36120293,"Queens","Elmhurst","Private room",115,1,0,NULL,170
36120857,"Brooklyn","Williamsburg","Entire home/apt",595,2,0,NULL,340
36127750,"Queens","Jamaica Estates","Entire home/apt",280,1,0,NULL,330
36129014,"Brooklyn","Crown Heights","Private room",150,1,0,NULL,177
36130876,"Manhattan","Hell's Kitchen","Entire home/apt",175,1,0,NULL,270
36130946,"Brooklyn","Sunset Park","Entire home/apt",200,2,0,NULL,322
36131784,"Brooklyn","Prospect Heights","Entire home/apt",250,1,0,NULL,175
36133191,"Brooklyn","Bushwick","Entire home/apt",250,1,0,NULL,188
36134580,"Manhattan","Lower East Side","Entire home/apt",198,3,0,NULL,5
36134670,"Manhattan","Harlem","Private room",60,3,0,NULL,229
36135376,"Queens","Elmhurst","Private room",78,14,0,NULL,0
36136048,"Manhattan","Lower East Side","Entire home/apt",320,4,0,NULL,160
36136548,"Queens","Richmond Hill","Private room",50,1,0,NULL,308
36137064,"Manhattan","Hell's Kitchen","Entire home/apt",250,3,0,NULL,259
36137531,"Manhattan","Stuyvesant Town","Entire home/apt",250,20,0,NULL,30
36137613,"Brooklyn","Bedford-Stuyvesant","Entire home/apt",110,2,0,NULL,182
36138394,"Brooklyn","Bedford-Stuyvesant","Private room",35,30,0,NULL,43
36138789,"Manhattan","East Harlem","Private room",73,180,0,NULL,0
36139701,"Manhattan","Hell's Kitchen","Shared room",69,1,0,NULL,23
